session,target,contrast_modulation,amplitude,presence,response_presence,reaction_time
1,1,0,3.9463,1,1,0.4189
1,1,0,3.9463,0,0,0.5047
1,1,0,3.9463,1,1,0.4464
1,2,0,2.8875,0,1,0.8877
1,2,0,2.8875,1,1,0.5619
1,2,0,2.8875,0,0,0.5793
1,2,0,2.8875,0,1,0.4355
1,2,0,2.8875,0,0,0.4748
1,2,0,2.8875,1,1,1.0
1,2,0,2.8875,0,1,0.4816
1,2,0,2.8875,0,1,0.4232
1,2,0,2.8875,0,0,0.4732
1,2,0,2.8875,1,1,0.5544
1,2,0,2.8875,1,0,0.5445
1,2,0,2.8875,0,1,0.498
1,2,0,2.8875,1,1,0.7232
1,2,0,2.8875,0,1,0.6006
1,2,0,2.8875,1,1,0.7467
1,2,0,2.8875,1,1,0.8119
1,2,0,2.8875,1,1,0.5135
1,2,0,2.8875,0,1,0.5306
1,2,0,2.8875,0,0,0.7084
1,2,0,2.8875,1,1,0.6023
1,2,0,2.8875,0,1,0.6675
1,2,0,2.8875,1,1,0.6155
1,2,0,2.8875,1,0,0.7026
1,2,0,2.8875,1,1,0.5761
1,2,0,2.8875,1,0,0.7896
1,2,0,2.8875,0,0,0.9231
1,2,0,2.8875,0,1,0.5088
1,2,0,2.8875,1,1,0.4305
1,2,0,2.8875,1,1,0.5001
1,2,0,2.8875,0,1,0.7256
1,2,1,2.0405,1,1,0.7021
1,2,1,2.0405,0,0,0.4913
1,2,1,2.0405,1,1,0.5474
1,2,1,2.0405,1,1,0.4524
1,2,1,2.0405,1,1,0.6747
1,2,1,2.0405,1,1,0.4277
1,2,1,2.0405,0,1,0.5048
1,2,1,2.0405,1,0,0.5544
1,2,1,2.0405,0,0,0.9283
1,2,1,2.0405,0,1,0.5017
1,2,1,2.0405,1,1,0.3909
1,2,1,2.0405,0,0,0.4547
1,2,1,2.0405,1,1,0.4302
1,2,1,2.0405,1,1,0.4158
1,2,1,2.0405,0,0,0.5261
1,2,1,2.0405,1,1,0.4713
1,2,1,2.0405,0,1,0.6165
1,2,1,2.0405,0,0,0.8247
1,2,1,2.0405,1,0,0.752
1,2,1,2.0405,1,1,0.4176
1,2,1,2.0405,1,0,0.4653
1,2,1,2.0405,1,1,0.4727
1,2,1,2.0405,1,0,0.4738
1,2,1,2.0405,0,0,1.0
1,2,1,2.0405,0,0,0.5931
1,2,1,2.0405,0,0,0.5425
1,2,1,2.0405,0,0,0.6696
1,2,1,2.0405,0,0,0.4375
1,2,1,2.0405,0,0,0.5031
1,2,1,2.0405,0,0,0.5551
1,2,1,2.0405,0,0,0.7273
1,2,1,2.0405,1,1,0.7671
1,2,1,2.0405,0,1,0.8551
1,2,1,2.0405,0,0,0.4884
1,2,1,2.0405,0,0,0.392
1,2,1,2.0405,0,0,0.3514
1,2,1,2.0405,0,0,0.5407
1,2,1,2.0405,0,0,0.4782
1,2,1,2.0405,1,0,0.4361
1,2,1,2.0405,1,1,0.3617
1,2,1,2.0405,1,1,0.5551
1,2,1,2.0405,1,0,0.6025
1,2,1,2.0405,1,0,0.8023
1,2,1,2.0405,1,1,0.468
1,2,1,2.0405,0,0,0.915
1,2,1,2.0405,0,0,0.683
1,2,1,2.0405,0,0,0.7325
1,2,1,2.0405,1,0,0.5564
1,2,1,2.0405,0,1,0.5799
1,2,1,2.0405,1,1,0.5171
1,2,1,2.0405,1,0,0.5168
1,2,1,2.0405,0,0,0.6685
1,2,1,2.0405,1,1,0.6059
1,2,1,2.0405,1,0,0.5114
1,2,1,2.0405,0,0,0.7733
1,2,1,2.0405,1,1,0.4546
1,2,1,2.0405,1,1,0.392
1,2,1,2.0405,1,0,0.7135
1,2,1,2.0405,0,1,1.0
1,2,1,2.0405,0,1,0.3995
1,2,0,2.8875,1,0,0.4532
1,2,0,2.8875,0,0,0.4109
1,2,0,2.8875,1,0,0.5245
1,2,0,2.8875,0,1,0.9398
1,2,0,2.8875,0,0,0.5957
1,2,0,2.8875,1,1,0.6932
1,2,0,2.8875,0,1,0.8343
1,2,0,2.8875,1,1,0.4561
1,2,0,2.8875,0,1,0.7296
1,2,0,2.8875,1,0,0.4793
1,2,0,2.8875,1,1,0.5745
1,2,0,2.8875,1,1,0.5502
1,2,0,2.8875,1,0,0.872
1,2,0,2.8875,0,1,0.631
1,2,0,2.8875,1,0,0.7032
1,2,0,2.8875,1,1,0.9999
1,2,0,2.8875,1,1,0.6242
1,2,0,2.8875,1,0,0.7119
1,2,0,2.8875,0,0,0.8893
1,2,0,2.8875,0,0,0.8246
1,2,0,2.8875,1,0,0.8486
1,2,0,2.8875,0,1,0.8182
1,2,0,2.8875,1,1,0.643
1,2,0,2.8875,0,1,0.6012
1,2,0,2.8875,0,0,0.4427
1,2,0,2.8875,1,1,0.8588
1,2,0,2.8875,0,1,0.5416
1,2,0,2.8875,0,1,0.6071
1,2,0,2.8875,0,1,0.7088
1,2,0,2.8875,0,0,0.5705
1,3,0,2.8875,0,0,0.7761
1,3,0,2.8875,0,1,0.4786
1,3,0,2.8875,0,0,0.7426
1,3,0,2.8875,1,1,0.7122
1,3,0,2.8875,0,0,0.9357
1,3,0,2.8875,1,1,0.5956
1,3,0,2.8875,1,1,0.7091
1,3,0,2.8875,0,0,0.5819
1,3,0,2.8875,1,0,0.4761
1,3,0,2.8875,0,0,0.4458
1,3,0,2.8875,0,0,0.7028
1,3,0,2.8875,1,1,0.5008
1,3,0,2.8875,0,0,0.6306
1,3,0,2.8875,1,1,0.6477
1,3,0,2.8875,1,0,0.4774
1,3,0,2.8875,0,1,0.6871
1,3,0,2.8875,1,0,0.5925
1,3,0,2.8875,0,0,0.6304
1,3,0,2.8875,0,0,0.5357
1,3,0,2.8875,0,1,0.5372
1,3,0,2.8875,0,0,0.5589
1,3,0,2.8875,0,0,0.5243
1,3,0,2.8875,1,1,0.6199
1,3,0,2.8875,1,0,0.6115
1,3,0,2.8875,1,0,0.5368
1,3,0,2.8875,1,1,0.6507
1,3,0,2.8875,1,1,0.6562
1,3,0,2.8875,0,0,0.4657
1,3,0,2.8875,1,0,0.5473
1,3,0,2.8875,1,1,0.6007
1,3,1,2.0405,1,1,0.5534
1,3,1,2.0405,1,1,0.4439
1,3,1,2.0405,1,1,0.6442
1,3,1,2.0405,0,0,0.5015
1,3,1,2.0405,1,1,0.6127
1,3,1,2.0405,0,0,0.4924
1,3,1,2.0405,0,1,0.6182
1,3,1,2.0405,0,1,0.5388
1,3,1,2.0405,0,0,0.5775
1,3,1,2.0405,0,0,0.535
1,3,1,2.0405,1,1,0.5684
1,3,1,2.0405,0,0,0.4872
1,3,1,2.0405,1,1,0.7995
1,3,1,2.0405,1,1,0.7371
1,3,1,2.0405,0,0,0.3996
1,3,1,2.0405,1,1,0.4245
1,3,1,2.0405,1,0,0.5539
1,3,1,2.0405,1,0,0.9377
1,3,1,2.0405,0,0,0.4327
1,3,1,2.0405,0,1,0.5144
1,3,1,2.0405,0,0,0.5614
1,3,1,2.0405,0,0,0.5215
1,3,1,2.0405,0,0,0.507
1,3,1,2.0405,0,0,0.7139
1,3,1,2.0405,1,1,0.4987
1,3,1,2.0405,0,0,0.5116
1,3,1,2.0405,1,0,0.9999
1,3,1,2.0405,1,1,0.4387
1,3,1,2.0405,1,0,0.5363
1,3,1,2.0405,1,0,0.4445
1,3,1,2.0405,1,1,0.5041
1,3,1,2.0405,1,1,0.3148
1,3,1,2.0405,0,0,0.3845
1,3,1,2.0405,1,1,0.4659
1,3,1,2.0405,0,0,0.6115
1,3,1,2.0405,1,1,0.6598
1,3,1,2.0405,1,1,0.4706
1,3,1,2.0405,1,0,0.5198
1,3,1,2.0405,1,1,0.7775
1,3,1,2.0405,0,0,0.4511
1,3,1,2.0405,0,1,0.6289
1,3,1,2.0405,1,1,0.4383
1,3,1,2.0405,1,0,0.8214
1,3,1,2.0405,0,0,0.7495
1,3,1,2.0405,0,0,0.463
1,3,1,2.0405,0,0,0.4627
1,3,1,2.0405,0,0,0.4701
1,3,1,2.0405,1,0,0.5034
1,3,1,2.0405,1,1,0.4389
1,3,1,2.0405,1,0,0.5108
1,3,1,2.0405,0,0,0.6403
1,3,1,2.0405,0,1,0.5601
1,3,1,2.0405,1,0,0.4876
1,3,1,2.0405,1,0,0.6009
1,3,1,2.0405,0,0,0.7608
1,3,1,2.0405,0,1,0.9282
1,3,1,2.0405,0,0,0.6372
1,3,1,2.0405,0,0,0.4672
1,3,1,2.0405,0,0,0.5486
1,3,1,2.0405,1,0,0.6665
1,3,0,2.8875,1,1,0.4223
1,3,0,2.8875,0,0,0.4719
1,3,0,2.8875,0,1,0.8232
1,3,0,2.8875,0,0,0.5269
1,3,0,2.8875,0,1,0.5446
1,3,0,2.8875,1,0,1.0
1,3,0,2.8875,1,1,0.8036
1,3,0,2.8875,1,1,0.469
1,3,0,2.8875,0,0,1.0
1,3,0,2.8875,0,0,0.9999
1,3,0,2.8875,1,1,0.578
1,3,0,2.8875,0,0,0.7233
1,3,0,2.8875,0,1,0.9149
1,3,0,2.8875,1,1,0.6184
1,3,0,2.8875,0,1,0.684
1,3,0,2.8875,0,0,0.5075
1,3,0,2.8875,1,0,0.5791
1,3,0,2.8875,1,1,0.4368
1,3,0,2.8875,0,1,0.6282
1,3,0,2.8875,1,0,0.5558
1,3,0,2.8875,0,0,0.5253
1,3,0,2.8875,1,1,0.6693
1,3,0,2.8875,1,1,0.6925
1,3,0,2.8875,0,1,0.4701
1,3,0,2.8875,1,1,0.454
1,3,0,2.8875,0,0,0.5892
1,3,0,2.8875,1,0,0.5064
1,3,0,2.8875,1,0,0.4322
1,3,0,2.8875,0,0,0.7697
1,3,0,2.8875,1,1,0.4714
1,4,0,1.8288,1,1,0.4695
1,4,0,1.8288,1,0,0.7883
1,4,0,1.8288,0,0,0.718
1,4,0,1.8288,0,1,0.4797
1,4,0,1.8288,1,1,0.3848
1,4,0,1.8288,0,0,0.5783
1,4,0,1.8288,1,1,0.4039
1,4,0,1.8288,0,1,0.6611
1,4,0,1.8288,0,0,0.6713
1,4,0,1.8288,0,0,0.5605
1,4,0,1.8288,1,1,0.4342
1,4,0,1.8288,1,1,0.3675
1,4,0,1.8288,0,0,0.6331
1,4,0,1.8288,1,1,0.6028
1,4,0,1.8288,1,0,0.618
1,4,0,1.8288,1,1,0.4664
1,4,0,1.8288,0,0,0.4674
1,4,0,1.8288,1,0,0.6271
1,4,0,1.8288,1,0,0.8907
1,4,0,1.8288,1,1,0.396
1,4,0,1.8288,0,0,0.4118
1,4,0,1.8288,0,0,0.5797
1,4,0,1.8288,0,0,0.5812
1,4,0,1.8288,1,1,0.7245
1,4,0,1.8288,0,1,0.492
1,4,0,1.8288,0,0,0.5053
1,4,0,1.8288,0,0,0.927
1,4,0,1.8288,0,1,0.7525
1,4,0,1.8288,1,1,0.6302
1,4,0,1.8288,1,0,0.4379
1,4,1,1.2512,0,0,0.4559
1,4,1,1.2512,1,1,0.4413
1,4,1,1.2512,1,0,0.5538
1,4,1,1.2512,0,0,0.6084
1,4,1,1.2512,1,1,0.4342
1,4,1,1.2512,1,0,0.8184
1,4,1,1.2512,1,1,0.5328
1,4,1,1.2512,1,1,0.4704
1,4,1,1.2512,0,0,0.9999
1,4,1,1.2512,1,1,0.7959
1,4,1,1.2512,1,0,0.5793
1,4,1,1.2512,0,0,0.757
1,4,1,1.2512,0,0,0.405
1,4,1,1.2512,0,0,0.5721
1,4,1,1.2512,1,0,0.7654
1,4,1,1.2512,0,1,0.9417
1,4,1,1.2512,1,1,0.5648
1,4,1,1.2512,0,1,0.6301
1,4,1,1.2512,0,0,0.4548
1,4,1,1.2512,0,0,0.7492
1,4,1,1.2512,0,0,0.5108
1,4,1,1.2512,1,0,0.6396
1,4,1,1.2512,1,0,0.6141
1,4,1,1.2512,0,1,0.4876
1,4,1,1.2512,1,0,0.5681
1,4,1,1.2512,0,1,0.7987
1,4,1,1.2512,1,1,0.4917
1,4,1,1.2512,0,1,0.6192
1,4,1,1.2512,1,1,0.9311
1,4,1,1.2512,0,0,0.5369
1,4,1,1.2512,0,0,0.591
1,4,1,1.2512,1,0,0.5083
1,4,1,1.2512,1,0,0.5099
1,4,1,1.2512,0,1,0.7011
1,4,1,1.2512,1,0,0.4369
1,4,1,1.2512,1,0,0.7744
1,4,1,1.2512,0,0,0.758
1,4,1,1.2512,1,1,0.5736
1,4,1,1.2512,1,0,0.831
1,4,1,1.2512,0,0,0.8627
1,4,1,1.2512,0,1,0.5982
1,4,1,1.2512,0,0,0.5197
1,4,1,1.2512,1,0,0.5195
1,4,1,1.2512,0,1,0.5431
1,4,1,1.2512,0,1,0.9999
1,4,1,1.2512,1,0,0.5123
1,4,1,1.2512,0,0,0.4716
1,4,1,1.2512,0,0,0.9999
1,4,1,1.2512,0,1,0.8412
1,4,1,1.2512,1,1,0.606
1,4,1,1.2512,0,1,0.4685
1,4,1,1.2512,1,0,0.6357
1,4,1,1.2512,1,0,0.8773
1,4,1,1.2512,0,0,0.5085
1,4,1,1.2512,1,1,0.6923
1,4,1,1.2512,1,0,0.55
1,4,1,1.2512,1,1,0.6452
1,4,1,1.2512,1,1,0.4611
1,4,1,1.2512,0,0,0.5746
1,4,1,1.2512,0,0,0.5644
1,4,0,1.8288,0,0,0.636
1,4,0,1.8288,1,1,0.5588
1,4,0,1.8288,0,1,0.5033
1,4,0,1.8288,1,0,0.4571
1,4,0,1.8288,0,1,0.7757
1,4,0,1.8288,1,1,0.5922
1,4,0,1.8288,1,1,0.6736
1,4,0,1.8288,1,1,0.5124
1,4,0,1.8288,1,0,0.6011
1,4,0,1.8288,1,1,0.7622
1,4,0,1.8288,1,1,0.6657
1,4,0,1.8288,0,0,0.5455
1,4,0,1.8288,0,0,0.8191
1,4,0,1.8288,0,0,0.7702
1,4,0,1.8288,1,0,1.0
1,4,0,1.8288,0,1,0.6038
1,4,0,1.8288,1,0,1.0
1,4,0,1.8288,0,0,0.595
1,4,0,1.8288,0,1,0.9163
1,4,0,1.8288,0,0,0.6967
1,4,0,1.8288,0,0,0.8959
1,4,0,1.8288,0,0,0.7828
1,4,0,1.8288,1,1,0.871
1,4,0,1.8288,0,0,0.6643
1,4,0,1.8288,0,1,0.536
1,4,0,1.8288,1,0,0.6876
1,4,0,1.8288,1,1,0.417
1,4,0,1.8288,1,1,0.5028
1,4,0,1.8288,0,0,0.9044
1,4,0,1.8288,1,0,0.7139
1,5,0,1.7325,1,1,0.3764
1,5,0,1.7325,1,1,0.4238
1,5,0,1.7325,0,0,0.7195
1,5,0,1.7325,0,0,0.9999
1,5,0,1.7325,0,0,0.8226
1,5,0,1.7325,1,1,0.4883
1,5,0,1.7325,0,0,0.6296
1,5,0,1.7325,1,0,0.9794
1,5,0,1.7325,1,1,0.5409
1,5,0,1.7325,1,0,0.5144
1,5,0,1.7325,0,1,0.7073
1,5,0,1.7325,1,1,0.6016
1,5,0,1.7325,0,1,0.9713
1,5,0,1.7325,0,0,1.0
1,5,0,1.7325,0,0,0.7221
1,5,0,1.7325,1,0,0.5319
1,5,0,1.7325,1,0,0.5974
1,5,0,1.7325,1,0,0.779
1,5,0,1.7325,1,0,0.7165
1,5,0,1.7325,1,1,0.4141
1,5,0,1.7325,0,0,0.5638
1,5,0,1.7325,1,0,0.5971
1,5,0,1.7325,1,1,0.4227
1,5,0,1.7325,0,0,0.5721
1,5,0,1.7325,0,1,0.6063
1,5,0,1.7325,0,0,0.6334
1,5,0,1.7325,0,1,0.8492
1,5,0,1.7325,0,0,0.5141
1,5,0,1.7325,1,0,0.6109
1,5,0,1.7325,0,0,0.5897
1,5,1,1.2512,0,1,0.5233
1,5,1,1.2512,0,0,0.4648
1,5,1,1.2512,0,1,0.6905
1,5,1,1.2512,0,0,0.92
1,5,1,1.2512,1,1,0.3935
1,5,1,1.2512,1,0,0.507
1,5,1,1.2512,1,1,0.5513
1,5,1,1.2512,0,1,0.766
1,5,1,1.2512,0,0,0.7193
1,5,1,1.2512,0,0,0.4213
1,5,1,1.2512,1,0,0.555
1,5,1,1.2512,1,1,0.3643
1,5,1,1.2512,0,0,0.7341
1,5,1,1.2512,0,0,0.6915
1,5,1,1.2512,1,1,0.437
1,5,1,1.2512,0,0,0.5345
1,5,1,1.2512,1,1,0.46
1,5,1,1.2512,1,0,0.4778
1,5,1,1.2512,1,1,0.4792
1,5,1,1.2512,0,0,0.4848
1,5,1,1.2512,1,0,0.5343
1,5,1,1.2512,0,1,0.8878
1,5,1,1.2512,1,1,0.6854
1,5,1,1.2512,0,0,0.7831
1,5,1,1.2512,1,1,0.5124
1,5,1,1.2512,1,0,0.4701
1,5,1,1.2512,1,1,0.5314
1,5,1,1.2512,0,0,0.4849
1,5,1,1.2512,0,0,0.5866
1,5,1,1.2512,1,1,0.4483
1,5,1,1.2512,0,0,0.5387
1,5,1,1.2512,1,1,0.3674
1,5,1,1.2512,1,1,0.465
1,5,1,1.2512,0,0,0.6403
1,5,1,1.2512,1,0,0.5201
1,5,1,1.2512,1,0,0.9999
1,5,1,1.2512,1,1,0.391
1,5,1,1.2512,0,0,0.4766
1,5,1,1.2512,1,1,0.5262
1,5,1,1.2512,0,0,0.4359
1,5,1,1.2512,0,0,0.6432
1,5,1,1.2512,0,0,0.539
1,5,1,1.2512,1,1,0.6524
1,5,1,1.2512,1,0,0.476
1,5,1,1.2512,1,1,0.5318
1,5,1,1.2512,0,0,0.5812
1,5,1,1.2512,0,0,0.6291
1,5,1,1.2512,1,1,0.4763
1,5,1,1.2512,0,0,0.3658
1,5,1,1.2512,0,0,0.5741
1,5,1,1.2512,1,1,0.3571
1,5,1,1.2512,0,0,1.0
1,5,1,1.2512,1,1,0.4225
1,5,1,1.2512,0,0,0.4618
1,5,1,1.2512,0,1,0.7352
1,5,1,1.2512,1,0,0.6393
1,5,1,1.2512,0,0,0.69
1,5,1,1.2512,1,0,0.7396
1,5,1,1.2512,0,0,0.4828
1,5,1,1.2512,1,1,0.4152
1,5,0,1.7325,1,0,1.0
1,5,0,1.7325,1,1,0.371
1,5,0,1.7325,0,1,0.4192
1,5,0,1.7325,1,1,0.3943
1,5,0,1.7325,0,0,0.5558
1,5,0,1.7325,1,0,0.8441
1,5,0,1.7325,1,0,0.6388
1,5,0,1.7325,0,1,1.0
1,5,0,1.7325,1,1,0.6416
1,5,0,1.7325,1,1,0.3742
1,5,0,1.7325,1,1,0.3811
1,5,0,1.7325,1,1,0.3985
1,5,0,1.7325,0,0,0.655
1,5,0,1.7325,1,1,0.6297
1,5,0,1.7325,0,0,0.5192
1,5,0,1.7325,0,0,0.568
1,5,0,1.7325,1,1,0.5585
1,5,0,1.7325,0,0,0.6239
1,5,0,1.7325,1,1,0.4164
1,5,0,1.7325,0,0,0.6631
1,5,0,1.7325,0,1,0.6005
1,5,0,1.7325,0,0,0.5696
1,5,0,1.7325,0,0,0.7198
1,5,0,1.7325,0,0,0.609
1,5,0,1.7325,0,1,0.6421
1,5,0,1.7325,0,0,0.4725
1,5,0,1.7325,0,0,0.4535
1,5,0,1.7325,1,0,0.6932
1,5,0,1.7325,1,1,0.4768
1,5,0,1.7325,1,0,0.4507
1,1,0,4.4275,0,1,0.388
1,1,0,4.4275,1,1,0.6488
1,1,0,4.4275,0,0,0.4105
1,1,0,4.4275,1,0,0.7147
1,1,0,4.4275,0,0,0.7217
1,1,0,4.4275,0,1,0.3872
1,1,0,4.4275,1,1,0.4666
1,1,0,4.4275,1,1,1.0
1,1,0,4.4275,0,0,0.5238
1,1,0,4.4275,1,1,0.4117
1,1,0,4.4275,0,1,0.4188
1,1,0,4.4275,0,0,0.5446
1,1,0,4.4275,1,1,0.5022
1,1,0,4.4275,0,0,0.7755
1,1,0,4.4275,1,1,0.4133
1,1,0,4.4275,0,0,0.5089
1,1,0,4.4275,0,0,0.6765
1,1,0,4.4275,1,1,0.7419
1,1,0,4.4275,0,0,0.646
1,1,0,4.4275,0,0,0.6531
1,1,0,4.4275,1,1,0.4466
1,1,0,4.4275,1,1,0.4951
1,1,0,4.4275,1,1,0.6456
1,1,0,4.4275,0,1,0.6633
1,1,0,4.4275,0,1,0.7277
1,1,0,4.4275,1,0,0.7507
1,1,0,4.4275,1,1,0.4801
1,1,0,4.4275,0,0,0.545
1,1,0,4.4275,1,1,0.5354
1,1,0,4.4275,1,1,0.4405
1,1,1,3.7345,0,0,0.6225
1,1,1,3.7345,1,1,0.4402
1,1,1,3.7345,1,0,0.5104
1,1,1,3.7345,1,1,0.3673
1,1,1,3.7345,1,0,0.9288
1,1,1,3.7345,0,0,0.7903
1,1,1,3.7345,0,0,0.664
1,1,1,3.7345,0,0,0.5376
1,1,1,3.7345,1,1,0.4312
1,1,1,3.7345,0,1,0.4325
1,1,1,3.7345,1,1,0.5148
1,1,1,3.7345,1,1,0.4396
1,1,1,3.7345,0,0,0.5533
1,1,1,3.7345,0,0,0.5548
1,1,1,3.7345,1,0,0.4193
1,1,1,3.7345,1,1,0.638
1,1,1,3.7345,0,0,0.6074
1,1,1,3.7345,0,1,0.517
1,1,1,3.7345,0,1,0.8107
1,1,1,3.7345,1,1,0.7002
1,1,1,3.7345,0,0,0.5872
1,1,1,3.7345,0,0,0.5635
1,1,1,3.7345,1,0,0.4687
1,1,1,3.7345,1,1,0.4198
1,1,1,3.7345,1,0,0.9999
1,1,1,3.7345,0,0,0.6056
1,1,1,3.7345,1,0,0.7327
1,1,1,3.7345,1,1,0.4846
1,1,1,3.7345,0,1,0.9343
1,1,1,3.7345,0,0,0.5495
1,1,1,3.7345,0,0,0.4913
1,1,1,3.7345,0,0,0.4321
1,1,1,3.7345,1,1,0.5137
1,1,1,3.7345,0,0,0.6725
1,1,1,3.7345,0,0,0.4727
1,1,1,3.7345,0,0,0.4583
1,1,1,3.7345,0,0,0.5119
1,1,1,3.7345,1,0,0.4813
1,1,1,3.7345,1,1,0.4508
1,1,1,3.7345,0,0,0.5045
1,1,1,3.7345,0,0,0.5382
1,1,1,3.7345,0,0,0.4597
1,1,1,3.7345,1,1,0.4749
1,1,1,3.7345,1,1,0.4509
1,1,1,3.7345,1,1,0.3882
1,1,1,3.7345,1,1,0.7872
1,1,1,3.7345,0,0,0.4552
1,1,1,3.7345,1,0,0.5046
1,1,1,3.7345,1,1,0.7024
1,1,1,3.7345,1,1,0.4362
1,1,1,3.7345,1,0,0.6294
1,1,1,3.7345,1,1,0.6291
1,1,1,3.7345,0,0,0.621
1,1,1,3.7345,1,0,0.5264
1,1,1,3.7345,0,0,0.574
1,1,1,3.7345,1,1,0.4373
1,1,1,3.7345,0,1,0.4071
1,1,1,3.7345,0,0,0.5669
1,1,1,3.7345,0,0,0.5261
1,1,1,3.7345,1,1,0.4636
1,1,0,4.4275,0,0,0.5589
1,1,0,4.4275,1,1,0.4602
1,1,0,4.4275,1,1,0.541
1,1,0,4.4275,1,1,0.3714
1,1,0,4.4275,1,1,0.5166
1,1,0,4.4275,0,1,0.4058
1,1,0,4.4275,1,1,0.684
1,1,0,4.4275,0,0,0.6055
1,1,0,4.4275,0,1,0.5431
1,1,0,4.4275,1,1,0.6766
1,1,0,4.4275,1,1,0.4861
1,1,0,4.4275,1,1,0.8395
1,1,0,4.4275,1,1,0.4294
1,1,0,4.4275,1,1,0.5588
1,1,0,4.4275,0,0,0.4323
1,1,0,4.4275,1,1,0.4064
1,1,0,4.4275,1,1,0.3073
1,1,0,4.4275,0,0,0.4835
1,1,0,4.4275,0,0,0.6026
1,1,0,4.4275,0,0,0.7044
1,1,0,4.4275,0,0,0.4656
1,1,0,4.4275,0,0,0.5034
1,1,0,4.4275,0,1,0.521
1,1,0,4.4275,0,1,0.7305
1,1,0,4.4275,1,1,0.5601
1,1,0,4.4275,0,0,0.4337
1,1,0,4.4275,0,1,0.531
1,1,0,4.4275,0,1,0.4728
1,1,0,4.4275,1,1,0.4422
1,1,0,4.4275,1,1,0.5718
1,2,0,3.465,1,1,0.5129
1,2,0,3.465,0,0,1.0
1,2,0,3.465,1,1,0.5203
1,2,0,3.465,1,0,0.495
1,2,0,3.465,0,1,0.5922
1,2,0,3.465,1,1,0.6891
1,2,0,3.465,1,1,0.4394
1,2,0,3.465,1,1,0.5369
1,2,0,3.465,0,0,0.5858
1,2,0,3.465,1,0,0.496
1,2,0,3.465,0,0,0.5619
1,2,0,3.465,0,0,0.5411
1,2,0,3.465,0,0,0.5966
1,2,0,3.465,0,0,0.5661
1,2,0,3.465,0,0,0.6838
1,2,0,3.465,1,1,0.5454
1,2,0,3.465,1,1,0.5156
1,2,0,3.465,1,1,0.5485
1,2,0,3.465,0,0,0.4424
1,2,0,3.465,0,0,0.6036
1,2,0,3.465,1,1,0.5252
1,2,0,3.465,0,0,0.8985
1,2,0,3.465,0,0,0.8683
1,2,0,3.465,1,1,0.71
1,2,0,3.465,0,0,0.6513
1,2,0,3.465,1,0,0.7169
1,2,0,3.465,1,1,0.5585
1,2,0,3.465,0,0,0.5801
1,2,0,3.465,0,0,0.6457
1,2,0,3.465,1,0,0.791
1,2,1,2.387,1,1,0.5551
1,2,1,2.387,1,1,0.6728
1,2,1,2.387,1,0,0.5146
1,2,1,2.387,0,0,0.7076
1,2,1,2.387,1,1,0.5694
1,2,1,2.387,0,0,0.603
1,2,1,2.387,1,1,0.4285
1,2,1,2.387,1,1,0.5626
1,2,1,2.387,1,1,0.3717
1,2,1,2.387,1,0,0.6616
1,2,1,2.387,0,0,0.571
1,2,1,2.387,0,0,0.844
1,2,1,2.387,0,0,0.6537
1,2,1,2.387,0,1,0.5473
1,2,1,2.387,0,0,0.629
1,2,1,2.387,1,0,0.6271
1,2,1,2.387,1,1,0.3605
1,2,1,2.387,0,0,0.5696
1,2,1,2.387,1,1,0.6072
1,2,1,2.387,1,1,0.3568
1,2,1,2.387,0,0,0.5504
1,2,1,2.387,0,0,0.6158
1,2,1,2.387,1,1,0.6695
1,2,1,2.387,0,0,0.671
1,2,1,2.387,0,0,0.7361
1,2,1,2.387,0,0,0.7582
1,2,1,2.387,1,0,0.7436
1,2,1,2.387,0,0,0.6653
1,2,1,2.387,0,0,0.6708
1,2,1,2.387,1,1,0.5121
1,2,1,2.387,0,0,0.7488
1,2,1,2.387,1,0,1.0
1,2,1,2.387,0,0,0.5206
1,2,1,2.387,0,0,0.4899
1,2,1,2.387,1,1,0.4316
1,2,1,2.387,1,1,0.4172
1,2,1,2.387,1,1,0.4184
1,2,1,2.387,0,0,0.4242
1,2,1,2.387,0,0,0.5698
1,2,1,2.387,0,0,0.6512
1,2,1,2.387,1,1,0.3782
1,2,1,2.387,0,1,0.4984
1,2,1,2.387,1,1,0.4359
1,2,1,2.387,1,0,0.9951
1,2,1,2.387,1,0,0.7789
1,2,1,2.387,0,0,1.0
1,2,1,2.387,0,0,1.0
1,2,1,2.387,0,0,0.9436
1,2,1,2.387,1,1,0.449
1,2,1,2.387,0,1,0.5327
1,2,1,2.387,0,0,0.5245
1,2,1,2.387,1,0,0.5579
1,2,1,2.387,1,0,0.5092
1,2,1,2.387,0,0,0.6933
1,2,1,2.387,0,1,0.5186
1,2,1,2.387,0,0,0.8221
1,2,1,2.387,1,1,0.6379
1,2,1,2.387,1,1,0.4953
1,2,1,2.387,1,1,0.3831
1,2,1,2.387,1,1,0.4545
1,2,0,3.465,0,0,0.4399
1,2,0,3.465,0,1,0.565
1,2,0,3.465,0,0,0.47
1,2,0,3.465,0,1,0.58
1,2,0,3.465,1,1,0.4298
1,2,0,3.465,1,0,0.5911
1,2,0,3.465,1,0,0.925
1,2,0,3.465,1,0,0.8703
1,2,0,3.465,0,1,0.5358
1,2,0,3.465,0,1,0.5975
1,2,0,3.465,1,0,0.7351
1,2,0,3.465,1,1,0.5286
1,2,0,3.465,0,1,0.9106
1,2,0,3.465,1,0,0.9998
1,2,0,3.465,1,1,0.6173
